season,league_match,home,team_1,team_2,outcome,goals_conceded_t1,goals_conceced_t2,goals_scored_t1,goals_scored_t2,home_wins_t1,home_wins_t2,away_wins_t1,away_wins_t2,home_losses_t1,home_losses_t2,away_losses_t1,away_losses_t2,home_draws_t1,home_draws_t2,away_draws_t1,away_draws_t2,rank_position_t1,rank_position_t2,wins_streak_t1,wins_streak_t2,draws_streak_t1,draws_streak_t2,losses_streak_t1,losses_streak_t2
2010,38,team_2,Tenerife,Valencia,team_2,73,40,40,58,8,12,1,8,5,1,14,8,6,5,3,3,18,3,0,0,1,0,0,1
2010,38,team_2,Real Valladolid,Barcelona,team_2,58,24,37,94,4,17,3,13,7,0,8,1,8,1,7,5,16,1,1,4,0,0,0,0
2010,38,team_2,Xerez,Osasuna,draw,65,45,37,36,6,7,2,4,9,4,11,13,4,7,5,2,20,13,1,0,0,0,0,1
2010,38,team_2,Real Sporting,Racing,team_2,49,59,36,40,7,3,2,5,5,10,10,7,7,5,6,7,14,19,0,0,3,0,0,4
2010,38,team_2,Real Madrid,Málaga,draw,34,47,101,41,18,5,13,2,1,6,3,9,0,7,2,8,2,17,5,0,0,0,0,1
2011,2,team_1,Barcelona,Hércules,team_2,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,20,1,0,0,0,0,1
2011,2,team_1,Valencia,Racing,team_1,1,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,3,19,1,0,0,0,0,1
2011,2,team_1,Real Madrid,Osasuna,team_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,12,0,0,1,1,0,0
2011,2,team_1,Athletic,Atlético,team_2,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,5,6,1,1,0,0,0,0
2011,2,team_1,Getafe,Levante,team_1,3,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,17,16,0,0,0,0,1,1
2011,2,team_1,Real Sporting,Mallorca,team_1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,11,0,0,0,1,1,0
2011,2,team_1,Real Zaragoza,Málaga,team_2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9,14,0,0,1,0,0,1
2011,2,team_1,Villarreal,Espanyol,team_1,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,15,4,0,1,0,0,1,0
2011,2,team_1,Sevilla,Deportivo,draw,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,2,13,1,0,0,1,0,0
2011,2,team_1,Almería,R. Sociedad,draw,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10,7,0,1,1,0,0,0
2011,3,team_1,Mallorca,Osasuna,team_1,2,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,16,17,0,0,0,0,1,1
2011,3,team_1,Espanyol,Almería,team_1,5,2,3,2,1,0,0,0,0,0,1,0,0,1,0,1,8,14,0,0,0,2,1,0
2011,3,team_1,Real Sporting,Athletic,draw,4,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,11,10,1,0,0,0,0,1
2011,3,team_1,R. Sociedad,Real Madrid,team_2,2,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,5,3,0,1,1,0,0,0
2011,3,team_1,Racing,Real Zaragoza,team_1,4,5,0,3,0,0,0,0,1,1,1,0,0,0,0,1,20,18,0,0,0,0,2,1
2011,3,team_1,Hércules,Valencia,team_2,1,1,2,4,0,1,1,1,1,0,0,0,0,0,0,0,13,1,1,2,0,0,0,0
2011,3,team_1,Levante,Villarreal,team_2,8,1,2,4,0,1,0,0,1,0,1,1,0,0,0,0,19,7,0,1,0,0,2,0
2011,3,team_1,Atlético,Barcelona,team_2,1,2,6,3,1,0,1,1,0,1,0,0,0,0,0,0,2,6,2,0,0,0,0,1
2011,3,team_1,Málaga,Sevilla,team_2,6,1,6,4,0,0,1,1,1,0,0,0,0,1,0,0,9,4,1,0,0,1,0,0
2011,3,team_1,Deportivo,Getafe,draw,0,4,0,5,0,1,0,0,0,0,0,1,1,0,1,0,15,12,0,1,2,0,0,0
2011,4,team_1,Osasuna,R. Sociedad,team_1,3,4,0,4,0,1,0,0,0,1,2,0,1,0,0,1,18,8,0,0,0,0,2,1
2011,4,team_1,Athletic,Mallorca,team_1,4,2,4,2,0,1,1,0,1,0,0,1,0,1,1,0,9,11,0,1,1,0,0,0
2011,4,team_1,Real Madrid,Espanyol,team_1,1,5,3,4,1,2,1,0,0,0,0,1,0,0,1,0,2,6,2,1,0,0,0,0
2011,4,team_1,Real Zaragoza,Hércules,draw,7,3,3,3,0,0,0,1,1,2,1,0,0,0,1,0,19,16,0,0,0,0,2,1
2011,4,team_1,Barcelona,Real Sporting,team_1,3,6,5,4,0,1,2,0,1,0,0,1,0,1,0,0,4,10,1,0,0,1,0,0
2011,4,team_1,Almería,Levante,team_2,3,10,2,3,0,0,0,0,0,2,1,1,1,0,1,0,17,20,0,0,0,0,1,3
2011,4,team_1,Valencia,Atlético,draw,2,3,6,7,1,1,2,1,0,1,0,0,0,0,0,0,1,7,3,0,0,0,0,1
2011,4,team_1,Getafe,Málaga,team_2,6,8,7,7,1,0,0,1,0,2,1,0,0,0,1,0,12,14,0,0,1,0,0,1
2011,4,team_1,Villarreal,Deportivo,team_1,2,2,6,2,1,0,1,0,0,0,1,0,0,2,0,1,5,13,2,0,0,3,0,0
2011,4,team_1,Sevilla,Racing,draw,2,4,6,2,0,1,2,0,0,1,0,1,1,0,0,0,3,15,1,1,0,0,0,0
2011,5,team_1,Real Sporting,Valencia,team_2,7,3,4,7,1,1,0,2,0,0,2,0,1,1,0,0,10,2,0,0,0,1,1,0
2011,5,team_1,Levante,Real Madrid,draw,10,1,4,6,0,2,1,1,2,0,1,0,0,0,0,1,18,1,1,3,0,0,0,0
2011,5,team_1,Athletic,Barcelona,team_2,4,3,7,6,1,1,1,2,1,1,0,0,0,0,1,0,6,3,1,2,0,0,0,0
2011,5,team_1,Racing,Getafe,team_2,5,8,3,7,1,1,0,0,1,1,1,1,0,0,1,1,11,13,0,0,1,0,0,1
2011,5,team_1,Deportivo,Almería,team_2,3,4,2,2,0,0,0,0,0,1,1,1,2,1,1,1,17,20,0,0,0,0,1,2
2011,5,team_1,Espanyol,Osasuna,team_1,8,4,4,3,2,1,0,0,0,0,2,2,0,1,0,0,9,14,0,1,0,0,1,0
2011,5,team_1,Mallorca,R. Sociedad,team_1,5,7,2,5,1,1,0,0,0,1,2,1,1,0,0,1,15,12,0,0,0,0,1,2
2011,5,team_1,Hércules,Sevilla,team_1,3,3,3,7,0,0,1,2,2,0,0,0,0,2,1,0,16,5,0,0,1,1,0,0
2011,5,team_1,Atlético,Real Zaragoza,team_1,4,7,8,3,1,0,1,0,1,1,0,1,0,1,1,1,7,19,0,0,1,1,0,0
2011,5,team_1,Málaga,Villarreal,team_2,8,2,9,7,0,2,2,1,2,0,0,1,0,0,0,0,8,4,1,3,0,0,0,0
2011,6,team_1,Real Zaragoza,Real Sporting,draw,8,9,3,4,0,1,0,0,1,1,2,2,1,1,1,0,20,17,0,0,0,0,1,2
2011,6,team_1,R. Sociedad,Espanyol,team_1,9,8,5,5,1,3,0,0,1,0,2,2,0,0,1,0,15,6,0,1,0,0,3,0
2011,6,team_1,Valencia,Athletic,team_1,3,7,9,8,1,1,3,1,0,2,0,0,1,0,0,1,1,8,1,0,0,0,0,1
2011,6,team_1,Osasuna,Levante,draw,5,10,3,4,1,0,0,1,0,2,3,1,1,1,0,0,16,14,0,0,0,1,1,0
2011,6,team_1,Almería,Málaga,draw,4,11,4,11,0,0,1,2,1,3,1,0,1,0,1,0,13,12,1,0,0,0,0,1
2011,6,team_1,Villarreal,Racing,team_1,4,6,10,3,2,1,2,0,0,2,1,1,0,0,0,1,3,18,4,0,0,0,0,1
2011,6,team_1,Getafe,Hércules,team_1,8,3,8,5,1,1,1,1,1,2,1,0,0,0,1,1,10,11,1,1,0,0,0,0
2011,6,team_1,Sevilla,Atlético,team_1,5,4,7,9,0,2,2,1,0,1,1,0,2,0,0,1,7,5,0,1,0,0,1,0
2011,6,team_1,Barcelona,Mallorca,draw,4,5,9,4,1,2,3,0,1,0,0,2,0,1,0,0,2,9,3,1,0,0,0,0
2011,6,team_1,Real Madrid,Deportivo,team_1,1,5,6,2,2,0,1,0,0,1,0,1,0,2,2,1,4,19,0,0,1,0,0,2
2011,7,team_1,Atlético,Getafe,team_1,7,8,10,11,2,2,1,1,1,1,1,1,0,0,1,1,6,7,0,2,0,0,1,0
2011,7,team_1,Barcelona,Valencia,team_1,5,4,10,11,1,2,3,3,1,0,0,0,1,1,0,0,4,1,0,2,1,0,0,0
2011,7,team_1,Málaga,Real Madrid,team_2,12,2,12,12,0,3,2,1,3,0,0,0,0,0,1,2,12,3,0,1,1,0,0,0
2011,7,team_1,Levante,R. Sociedad,team_1,11,9,5,6,0,2,1,0,2,1,1,2,1,0,1,1,15,13,0,1,2,0,0,0
2011,7,team_1,Deportivo,Osasuna,draw,11,6,3,4,0,1,0,0,1,0,2,3,2,2,1,0,20,17,0,0,0,1,3,0
2011,7,team_1,Racing,Almería,team_1,8,5,3,5,1,0,0,1,2,1,2,1,0,2,1,1,18,14,0,0,0,1,2,0
2011,7,team_1,Mallorca,Espanyol,team_2,6,9,5,5,2,3,0,0,0,0,2,3,1,0,1,0,9,8,0,0,1,0,0,1
2011,7,team_1,Athletic,Real Zaragoza,team_1,9,10,9,5,1,0,1,0,2,1,1,2,0,2,1,1,10,19,0,0,0,1,2,0
2011,7,team_1,Real Sporting,Sevilla,team_1,11,6,6,10,1,1,0,2,1,0,2,1,1,2,1,0,16,5,0,1,1,0,0,0
2011,7,team_1,Hércules,Villarreal,draw,6,4,5,12,1,3,1,2,2,0,1,1,0,0,1,0,11,2,0,5,0,0,1,0
2011,8,team_1,Real Zaragoza,Barcelona,team_2,12,6,6,12,0,2,0,3,1,1,3,0,2,1,1,0,20,2,0,1,0,0,1,0
2011,8,team_1,Real Madrid,Racing,team_1,3,8,16,4,3,2,2,0,0,2,0,2,0,0,2,1,1,16,2,1,0,0,0,0
2011,8,team_1,Valencia,Mallorca,team_2,6,7,12,5,2,2,3,0,0,1,1,2,1,1,0,1,3,11,0,0,0,0,1,1
2011,8,team_1,Osasuna,Málaga,team_1,6,16,4,13,1,0,0,2,0,4,3,0,2,0,1,1,18,14,0,0,2,0,0,1
2011,8,team_1,Almería,Hércules,draw,6,8,5,7,0,1,1,1,1,2,2,1,2,1,1,1,17,13,0,0,0,1,1,0
2011,8,team_1,Getafe,Real Sporting,team_1,10,11,11,8,2,2,1,0,1,1,2,2,0,1,1,1,9,10,0,1,0,0,1,0
2011,8,team_1,Espanyol,Levante,team_1,9,12,6,7,3,1,1,1,0,2,3,1,0,1,0,1,6,12,1,1,0,0,0,0
2011,8,team_1,Sevilla,Athletic,team_1,8,10,10,11,1,2,2,1,0,2,2,1,2,0,0,1,7,8,0,1,0,0,1,0
2011,8,team_1,Villarreal,Atlético,team_1,6,7,14,12,3,3,2,1,0,1,1,1,0,0,1,1,4,5,0,1,1,0,0,0
2011,8,team_1,R. Sociedad,Deportivo,team_1,11,11,7,3,2,0,0,0,1,1,3,2,0,3,1,1,15,19,0,0,0,1,1,0
2011,9,team_1,Valencia,Real Zaragoza,draw,8,14,13,6,2,0,3,0,1,2,1,3,1,2,0,1,4,20,0,0,0,0,2,2
2011,9,team_1,Hércules,Real Madrid,team_2,9,4,8,22,1,4,1,2,2,0,1,0,1,0,2,2,13,1,0,3,2,0,0,0
2011,9,team_1,Barcelona,Sevilla,team_1,6,11,14,14,2,2,4,2,1,0,0,2,1,2,0,0,2,6,2,1,0,0,0,0
2011,9,team_1,Real Sporting,Villarreal,draw,14,6,8,16,2,4,0,2,1,0,3,1,1,0,1,1,15,3,0,1,0,0,1,0
2011,9,team_1,Racing,Osasuna,team_1,14,6,5,7,2,2,0,0,2,0,3,3,0,2,1,1,17,12,0,1,0,0,1,0
2011,9,team_1,Málaga,R. Sociedad,team_2,19,11,13,10,0,3,2,0,4,1,1,3,0,0,1,1,16,10,0,1,0,0,2,0
2011,9,team_1,Deportivo,Espanyol,team_1,14,10,3,8,0,4,0,1,1,0,3,3,3,0,1,0,19,5,0,2,0,0,1,0
2011,9,team_1,Atlético,Almería,draw,9,7,12,6,3,0,1,1,1,1,2,2,0,3,1,1,7,18,0,0,0,1,1,0
2011,9,team_1,Athletic,Getafe,team_1,14,10,14,14,2,3,1,1,2,1,2,2,0,0,1,1,11,8,0,1,0,0,1,0
2011,9,team_1,Mallorca,Levante,team_1,8,14,7,8,2,1,1,1,1,2,2,2,1,1,1,1,9,14,1,0,0,0,0,1
2011,10,team_1,R. Sociedad,Racing,team_1,12,15,12,9,3,3,1,0,1,2,3,3,0,0,1,1,9,12,2,1,0,0,0,0
2011,10,team_1,Espanyol,Málaga,team_1,13,21,8,14,4,0,1,2,0,5,4,1,0,0,0,1,5,19,0,0,0,0,1,3
2011,10,team_1,Real Zaragoza,Mallorca,team_1,15,9,7,9,0,3,0,1,2,1,3,2,2,1,2,1,20,8,0,2,1,0,0,0
2011,10,team_1,Osasuna,Hércules,team_1,10,12,8,9,2,1,0,1,0,3,4,1,2,1,1,2,13,15,0,0,0,0,1,1
2011,10,team_1,Levante,Deportivo,team_2,16,14,9,6,1,1,1,0,2,1,3,3,1,3,1,1,16,18,0,1,0,0,2,0
2011,10,team_1,Almería,Real Sporting,draw,8,15,7,9,0,2,1,0,1,1,2,3,3,2,2,1,17,14,0,0,2,1,0,0
2011,10,team_1,Villarreal,Athletic,team_1,7,14,17,17,4,3,2,1,0,2,1,2,0,0,2,1,3,10,0,1,1,0,0,0
2011,10,team_1,Getafe,Barcelona,team_2,13,6,14,19,3,3,1,4,1,1,3,0,0,1,1,0,11,2,0,3,0,0,1,0
2011,10,team_1,Real Madrid,Atlético,team_1,5,10,25,13,4,3,3,1,0,1,0,2,0,1,2,1,1,6,4,0,0,1,0,0
2011,10,team_1,Sevilla,Valencia,team_1,16,9,14,14,2,2,2,3,0,1,3,1,2,2,0,0,7,4,0,0,0,1,1,0
2011,11,team_1,Athletic,Almería,team_1,18,9,18,8,3,0,1,1,2,1,3,2,0,4,1,2,10,16,0,0,0,3,1,0
2011,11,team_1,Atlético,Osasuna,team_1,12,10,13,11,3,3,1,0,1,0,3,4,1,2,1,1,8,12,0,1,0,0,1,0
2011,11,team_1,Barcelona,Villarreal,team_1,7,8,22,21,3,5,5,2,1,0,0,1,1,0,0,2,2,3,4,1,0,0,0,0
2011,11,team_1,Real Zaragoza,Sevilla,team_2,17,16,10,16,1,3,0,2,2,0,3,3,2,2,2,0,20,5,1,1,0,0,0,0
2011,11,team_1,Mallorca,Deportivo,draw,12,15,11,8,3,1,1,1,1,1,3,3,1,3,1,1,9,14,0,2,0,0,1,0
2011,11,team_1,Málaga,Levante,team_1,22,18,14,10,0,1,2,1,5,3,2,3,0,1,1,1,19,18,0,0,0,0,4,3
2011,11,team_1,Racing,Espanyol,draw,16,13,9,9,3,5,0,1,2,0,4,4,0,0,1,0,15,4,0,1,0,0,1,0
2011,11,team_1,Hércules,R. Sociedad,team_1,15,12,9,13,1,4,1,1,3,1,2,3,1,0,2,1,17,7,0,3,0,0,2,0
2011,11,team_1,Real Sporting,Real Madrid,team_2,16,5,10,27,2,5,0,3,1,0,3,0,2,0,2,2,13,1,0,5,2,0,0,0
2011,11,team_1,Valencia,Getafe,team_1,11,16,14,15,2,3,3,1,1,2,2,3,2,0,0,1,6,11,0,0,0,0,1,2
2011,12,team_1,Villarreal,Valencia,draw,11,11,22,16,5,3,2,3,0,1,2,2,0,2,2,0,3,5,0,1,0,0,1,0
2011,12,team_1,Almería,Barcelona,team_2,10,8,8,25,0,4,1,5,1,1,3,0,4,1,2,0,18,2,0,5,0,0,1,0
2011,12,team_1,Real Madrid,Athletic,team_1,5,18,28,19,5,4,4,1,0,2,0,3,0,0,2,1,1,9,5,1,0,0,0,0
2011,12,team_1,Deportivo,Málaga,team_1,15,22,8,15,1,1,1,2,1,5,3,2,3,0,2,1,14,16,0,1,1,0,0,0
2011,12,team_1,Levante,Racing,team_1,19,16,10,9,1,3,1,0,3,2,4,4,1,1,1,1,19,15,0,0,0,1,4,0
2011,12,team_1,Espanyol,Hércules,team_1,13,16,9,11,5,2,1,1,0,3,4,2,0,1,1,2,6,13,0,1,1,0,0,0
2011,12,team_1,Osasuna,Real Sporting,team_1,13,17,11,10,3,2,0,0,0,2,5,3,2,2,1,2,12,17,0,0,0,0,1,1
2011,12,team_1,Sevilla,Mallorca,team_2,17,12,18,11,3,3,3,1,0,1,3,3,2,2,0,1,4,10,2,0,0,1,0,0
2011,12,team_1,R. Sociedad,Atlético,team_2,14,12,14,16,4,4,1,1,1,1,4,3,0,1,1,1,8,7,0,1,0,0,1,0
2011,12,team_1,Getafe,Real Zaragoza,draw,18,19,15,11,3,1,1,0,2,3,4,3,0,2,1,2,11,20,0,0,0,0,3,1
2011,13,team_1,Real Zaragoza,Villarreal,team_2,20,12,12,23,1,5,0,2,3,0,3,2,2,1,3,2,20,3,0,0,1,1,0,0
2011,13,team_1,Sevilla,Getafe,team_2,19,19,19,16,3,3,3,1,1,2,3,4,2,1,0,1,6,12,0,0,0,1,1,0
2011,13,team_1,Atlético,Espanyol,team_2,14,13,20,12,4,6,2,1,1,0,3,4,1,0,1,1,7,4,2,1,0,0,0,0
2011,13,team_1,Racing,Deportivo,team_1,19,15,10,11,3,2,0,1,2,1,5,3,1,3,1,2,16,13,0,1,0,0,1,0
2011,13,team_1,Hércules,Levante,team_1,19,20,11,13,2,2,1,1,3,3,3,4,1,1,2,1,14,15,0,1,0,0,1,0
2011,13,team_1,Real Sporting,R. Sociedad,team_2,18,18,10,16,2,4,0,1,2,2,4,4,2,0,2,1,18,9,0,0,0,0,2,2
2011,13,team_1,Mallorca,Málaga,team_1,13,25,13,15,3,1,2,2,1,5,3,3,2,0,1,1,8,17,1,0,0,0,0,1
2011,13,team_1,Athletic,Osasuna,team_1,23,13,20,12,4,4,1,0,2,0,4,5,0,2,1,1,10,11,0,1,0,0,1,0
2011,13,team_1,Valencia,Almería,team_1,12,18,17,8,3,0,3,1,1,2,2,3,2,4,1,2,5,19,0,0,1,0,0,2
2011,13,team_1,Barcelona,Real Madrid,team_1,8,6,33,33,4,6,6,4,1,0,0,0,1,0,0,2,2,1,5,5,0,0,0,0
2011,14,team_1,Levante,Atlético,team_1,23,17,14,22,2,4,1,2,3,2,5,3,1,1,1,1,16,8,0,0,0,0,1,1
2011,14,team_1,Osasuna,Barcelona,team_2,14,8,12,38,4,5,0,6,0,1,6,0,2,1,1,0,12,1,0,5,0,0,1,0
2011,14,team_1,Real Madrid,Valencia,team_1,11,13,33,19,6,4,4,3,0,1,1,2,0,2,2,1,2,5,0,1,0,0,1,0
2011,14,team_1,Getafe,Mallorca,team_1,20,13,19,15,3,4,2,2,2,1,4,3,1,2,1,1,11,6,1,2,0,0,0,0
2011,14,team_1,Espanyol,Real Sporting,team_1,15,21,15,11,6,2,2,0,0,3,4,4,0,2,1,2,4,18,2,0,0,0,0,3
2011,14,team_1,Málaga,Racing,team_1,27,19,15,11,1,4,2,0,5,2,4,5,0,1,1,1,17,15,0,1,0,0,2,0
2011,14,team_1,Almería,Real Zaragoza,draw,20,23,9,12,0,1,1,0,2,4,4,3,4,2,2,3,19,20,0,0,0,0,3,1
2011,14,team_1,Villarreal,Sevilla,team_1,12,22,26,20,5,3,3,3,0,2,2,3,1,2,2,0,3,7,1,0,0,0,0,2
2011,14,team_1,R. Sociedad,Athletic,team_1,19,23,19,21,4,5,2,1,2,2,4,4,0,0,1,1,9,10,1,1,0,0,0,0
2011,14,team_1,Deportivo,Hércules,team_1,16,20,11,14,2,3,1,1,1,3,4,3,3,1,2,2,14,13,0,1,0,0,1,0
2011,15,team_1,Getafe,Villarreal,team_1,20,12,22,27,4,6,2,3,2,0,4,2,1,1,1,2,8,3,2,2,0,0,0,0
2011,15,team_1,Sevilla,Almería,team_2,23,21,20,10,3,0,3,1,2,2,4,4,2,5,0,2,10,19,0,0,0,1,3,0
2011,15,team_1,Atlético,Deportivo,team_1,19,16,22,12,4,3,2,1,2,1,4,4,1,3,1,2,9,12,0,1,0,0,2,0
2011,15,team_1,Athletic,Espanyol,team_1,25,15,21,16,5,7,1,2,2,0,5,4,0,0,1,1,11,4,0,3,0,0,1,0
2011,15,team_1,Real Sporting,Levante,draw,22,23,11,16,2,3,0,1,3,3,5,5,2,1,2,1,18,15,0,1,0,0,4,0
2011,15,team_1,Hércules,Málaga,team_1,21,28,14,19,3,2,1,2,3,5,4,4,1,0,2,1,14,17,0,1,0,0,1,0
2011,15,team_1,Mallorca,Racing,team_2,16,23,15,12,4,4,2,0,1,2,4,6,2,1,1,1,7,16,0,0,0,0,1,1
2011,15,team_1,Real Zaragoza,Real Madrid,team_2,24,11,13,35,1,7,0,4,4,0,3,1,2,0,4,2,20,2,0,1,1,0,0,0
2011,15,team_1,Barcelona,R. Sociedad,team_1,8,19,41,21,5,5,7,2,1,2,0,4,1,0,0,1,1,6,5,2,0,0,0,0
2011,15,team_1,Valencia,Osasuna,draw,15,17,19,12,4,4,3,0,1,1,3,6,2,2,1,1,5,13,0,0,0,0,1,2
2011,16,team_1,Villarreal,Mallorca,team_1,13,17,27,15,6,4,3,2,0,2,3,4,1,2,2,1,3,10,0,0,0,0,1,2
2011,16,team_1,Deportivo,Real Sporting,draw,18,23,12,12,3,2,1,0,1,3,5,5,3,3,2,2,13,19,0,0,0,1,1,0
2011,16,team_1,Levante,Athletic,team_2,24,26,17,23,3,6,1,1,3,2,5,5,1,0,2,1,16,9,0,1,1,0,0,0
2011,16,team_1,Espanyol,Barcelona,team_2,17,8,17,46,7,6,2,7,0,1,5,0,0,1,1,0,4,1,0,5,0,0,1,0
2011,16,team_1,R. Sociedad,Valencia,team_2,24,18,21,22,5,4,2,3,2,1,5,3,0,3,1,1,8,5,0,0,0,1,1,0
2011,16,team_1,Osasuna,Real Zaragoza,draw,20,27,15,14,4,1,0,0,1,5,6,3,2,2,2,4,15,20,0,0,1,0,0,1
2011,16,team_1,Almería,Getafe,team_2,22,20,13,23,0,5,2,2,2,2,4,4,5,1,2,1,18,7,1,3,0,0,0,0
2011,16,team_1,Málaga,Atlético,team_2,32,19,20,24,2,5,2,2,5,2,5,4,0,1,1,1,17,6,0,1,0,0,1,0
2011,16,team_1,Real Madrid,Sevilla,team_1,12,26,38,21,7,3,5,3,0,3,1,4,0,2,2,0,2,11,2,0,0,0,0,4
2011,16,team_1,Racing,Hércules,draw,23,22,13,18,4,4,1,1,2,3,6,4,1,1,1,2,14,12,1,1,0,0,0,0
2011,17,team_1,Athletic,Deportivo,team_2,27,19,25,13,6,3,2,1,2,1,5,5,0,4,1,2,8,13,2,0,0,1,0,0
2011,17,team_1,Barcelona,Levante,team_1,9,26,51,18,6,3,8,1,1,4,0,5,1,1,0,2,1,16,5,0,0,0,0,1
2011,17,team_1,Real Sporting,Málaga,team_2,24,35,13,20,2,2,0,2,3,6,5,5,3,0,3,1,19,17,0,0,2,0,0,2
2011,17,team_1,Sevilla,Osasuna,team_1,27,20,21,15,3,4,3,0,3,1,5,6,2,3,0,2,11,15,0,0,0,2,5,0
2011,17,team_1,Valencia,Espanyol,team_1,19,22,24,18,4,7,4,2,1,1,3,5,3,0,1,1,4,5,1,0,0,0,0,2
2011,17,team_1,Atlético,Racing,draw,19,23,27,13,5,4,3,1,2,2,4,6,1,2,1,1,6,14,2,0,0,1,0,0
2011,17,team_1,Villarreal,Almería,team_1,14,25,30,15,7,0,3,2,0,3,3,4,1,5,2,2,3,18,1,0,0,0,0,1
2011,17,team_1,Real Zaragoza,R. Sociedad,team_1,27,26,14,22,1,5,0,2,5,3,3,5,2,0,5,1,20,9,0,0,1,0,0,2
2011,17,team_1,Mallorca,Hércules,team_1,20,22,16,18,4,4,2,1,2,3,5,4,2,1,1,3,10,12,0,0,0,1,3,0
2011,17,team_1,Getafe,Real Madrid,team_2,22,12,26,39,5,8,3,5,2,0,4,1,1,0,1,2,7,2,4,3,0,0,0,0
2011,18,team_1,Málaga,Athletic,draw,36,29,22,26,2,6,3,2,6,3,5,5,0,0,1,1,16,8,1,0,0,0,0,1
2011,18,team_1,R. Sociedad,Sevilla,team_2,28,27,23,22,5,4,2,3,3,3,6,5,0,2,1,0,11,10,0,1,0,0,3,0
2011,18,team_1,Deportivo,Barcelona,team_2,20,10,15,53,3,7,2,8,1,1,5,0,4,1,2,0,12,1,1,5,0,0,0,0
2011,18,team_1,Mallorca,Almería,team_1,20,27,19,15,5,0,2,2,2,3,5,5,2,5,1,2,9,19,1,0,0,0,0,2
2011,18,team_1,Osasuna,Getafe,draw,21,25,15,28,4,5,0,3,1,3,7,4,3,1,2,1,15,7,0,0,0,0,1,1
2011,18,team_1,Espanyol,Real Zaragoza,team_1,24,28,19,16,7,2,2,0,1,5,6,3,0,2,1,5,5,18,0,1,0,0,3,0
2011,18,team_1,Racing,Real Sporting,draw,23,26,13,14,4,2,1,0,2,4,6,5,2,3,2,3,13,20,0,0,2,0,0,1
2011,18,team_1,Real Madrid,Villarreal,team_1,14,14,42,32,8,8,6,3,0,0,1,3,0,1,2,2,2,3,4,2,0,0,0,0
2011,18,team_1,Levante,Valencia,team_2,28,20,19,26,3,5,1,4,4,1,6,3,1,3,2,1,17,4,0,2,0,0,2,0
2011,18,team_1,Hércules,Atlético,team_1,25,19,18,27,4,5,1,3,3,2,5,4,1,2,3,1,14,6,0,0,0,1,1,0
2011,19,team_1,Villarreal,Osasuna,team_1,18,21,34,15,8,4,3,0,0,1,4,7,1,4,2,2,3,15,0,0,0,1,1,0
2011,19,team_1,Real Zaragoza,Levante,team_1,32,29,16,19,2,3,0,1,5,5,4,6,2,1,5,2,19,17,0,0,0,0,1,3
2011,19,team_1,Real Sporting,Hércules,team_1,27,26,15,22,2,5,0,1,4,3,5,5,3,1,4,3,18,11,0,1,1,0,0,0
2011,19,team_1,Getafe,R. Sociedad,team_2,25,31,28,25,5,5,3,2,3,4,4,6,1,0,2,1,7,12,0,0,1,0,0,4
2011,19,team_1,Athletic,Racing,team_1,30,24,27,14,6,4,2,1,3,2,5,6,0,3,2,2,9,14,0,0,1,3,0,0
2011,19,team_1,Sevilla,Espanyol,team_2,29,24,25,23,4,8,4,2,3,1,5,6,2,0,0,1,10,5,2,1,0,0,0,0
2011,19,team_1,Valencia,Deportivo,team_1,20,24,27,15,5,3,5,2,1,2,3,5,3,4,1,2,4,13,3,0,0,0,0,1
2011,19,team_1,Almería,Real Madrid,draw,31,16,16,46,0,9,2,6,3,0,6,1,5,0,2,2,20,2,0,5,0,0,3,0
2011,19,team_1,Barcelona,Málaga,team_1,10,37,57,23,7,2,9,3,1,6,0,5,1,1,0,1,1,16,5,0,0,1,0,0
2011,19,team_1,Atlético,Mallorca,team_1,23,21,28,23,5,6,3,2,2,2,5,5,2,2,1,1,6,8,0,2,0,0,1,0
2011,20,team_2,Levante,Sevilla,team_2,30,31,19,26,3,4,1,4,5,4,7,5,1,2,2,0,19,10,0,0,0,0,4,1
2011,20,team_2,Racing,Barcelona,team_2,26,11,15,61,4,8,1,9,2,1,7,0,3,1,2,0,14,1,0,5,0,0,1,0
2011,20,team_2,Málaga,Valencia,team_2,41,20,24,29,2,6,3,5,6,1,6,3,1,3,1,1,16,4,0,4,0,0,1,0
2011,20,team_2,Osasuna,Almería,team_2,25,32,17,17,4,0,0,2,1,3,8,6,4,6,2,2,15,20,0,0,0,1,1,0
2011,20,team_2,Espanyol,Getafe,team_1,25,29,25,28,8,5,3,3,1,4,6,4,0,1,1,2,5,8,2,0,0,0,0,1
